Unnamed: 0,brand,name,year,model,seat,fuel,capacity,origin,gear,price
5643,Ford,Ford Territory Titanium 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,859000000
5644,Toyota,Toyota Hilux 2.4L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.4,Nhập khẩu,Số tự động,852000000
5645,Kia,Kia Sorento Signature 2.5 AT AWD - 2023,2023,SUV,6,Xăng,2.5,Lắp ráp trong nước,Số tự động,1259000000
5646,Ford,Ford Territory Titanium 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,899000000
5647,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,965000000
5648,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,954000000
5649,Ford,Ford Territory Trend 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,822000000
5650,Isuzu,Isuzu NQR 550 - 2022,2022,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,790000000
5651,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,659000000
5652,Kia,Kia Sorento Signature 2.5 AT AWD - 2023,2023,SUV,6,Xăng,2.5,Lắp ráp trong nước,Số tự động,1259000000
5653,Kia,Kia Sorento Signature 2.5 AT AWD - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1269000000
5654,Kia,Kia Carnival Premium 2.2D 8S - 2023,2023,Van/Minivan,8,Dầu,2.2,Lắp ráp trong nước,Số tự động,1369000000
5655,Mazda,Mazda cx3 Luxury 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,615000000
5656,Hyundai,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2022,2022,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1210000000
5657,Hyundai,Hyundai Tucson 2.0 AT Tiêu chuẩn - 2022,2022,Crossover,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,758000000
5658,Hyundai,Hyundai Stargazer Đặc biệt 1.5 AT - 2022,2022,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,543000000
5659,Suzuki,Suzuki Ciaz 1.4 AT - 2022,2022,Sedan,5,Xăng,1.4,Nhập khẩu,Số tự động,534000000
5660,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,645000000
5661,Hyundai,Hyundai County Limousine VIP - 2019,2019,Van/Minivan,20,Dầu,0.0,Nhập khẩu,Số tay,1389000000
5662,Kia,Kia Sonet Premium 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,594000000
5663,Hyundai,Hyundai Accent 1.4 AT Đặc Biệt - 2022,2022,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tự động,484000000
5664,Hyundai,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2022,2022,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1183000000
5665,Toyota,Toyota Fortuner Legender 2.4L 4x2 AT - 2022,2022,SUV,7,Dầu,2.4,Lắp ráp trong nước,Số tự động,1109000000
5666,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,560000000
5667,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,648000000
5668,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,648000000
5669,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,895000000
5670,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,895000000
5671,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,653000000
5672,Mitsubishi,Mitsubishi Outlander 2.0 CVT - 2023,2023,SUV,7,Xăng,2.0,Lắp ráp trong nước,Số tự động,825000000
5673,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,904000000
5674,Mazda,Mazda CX 30 Premium 2.0 AT - 2023,2023,Crossover,5,Xăng,2.0,Nhập khẩu,Số tự động,769000000
5675,Mazda,Mazda 2 Premium - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,549000000
5676,Mazda,Mazda cx3 Premium 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,661000000
5677,Mazda,Mazda CX 30 Luxury 2.0 AT - 2023,2023,Crossover,5,Xăng,2.0,Nhập khẩu,Số tự động,741000000
5678,Mazda,Mazda 3 1.5L Premium - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,734000000
5679,Mazda,Mazda cx3 Luxury 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,615000000
5680,Volkswagen,Volkswagen Tiguan Elegance - 2022,2022,SUV,7,Xăng,2.0,Nhập khẩu,Số tự động,1499000000
5681,Hyundai,Hyundai Accent 1.4 AT - 2023,2023,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tự động,466000000
5682,Toyota,Toyota Camry 2.0Q - 2023,2023,Sedan,5,Xăng,2.0,Nhập khẩu,Số tự động,1208000000
5683,Toyota,Toyota Vios G 1.5 CVT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,592000000
5684,Hyundai,Hyundai Stargazer Cao cấp 1.5 AT - 2022,2022,Van/Minivan,6,Xăng,1.5,Nhập khẩu,Số tự động,600000000
5685,Ford,Ford Everest Sport 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1148000000
5686,Ford,Ford Ranger Raptor - 2023,2023,Bán tải / Pickup,5,Dầu,0.0,Nhập khẩu,Số tự động,1299000000
5687,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,619000000
5688,Mitsubishi,Mitsubishi Xpander 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,555000000
5689,Hyundai,Hyundai i10 1.2 AT - 2023,2023,Hatchback,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,408000000
5690,Kia,Kia Sonet Premium 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,660000000
5691,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,629000000
5692,Peugeot,Peugeot 3008 AT - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,950000000
5693,BMW,BMW 3 Series 320i Sport Line - 2022,2022,Sedan,5,Xăng,2.0,Nhập khẩu,Số tự động,1399000000
5694,Mazda,Mazda 3 1.5L Deluxe - 2022,2022,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,604000000
5695,VinFast,VinFast Lux A 2.0 Cao cấp - 2022,2022,Sedan,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,981000000
5696,Toyota,Toyota Raize G 1.0 CVT - 2023,2023,SUV,5,Xăng,1.0,Nhập khẩu,Số tự động,560000000
5697,Toyota,Toyota Corolla Cross 1.8HV - 2023,2023,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,963000000
5698,Hyundai,Hyundai Elantra 1.6 AT Đặc biệt - 2022,2022,Sedan,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,619000000
5699,Hyundai,Hyundai Elantra 2.0 AT Cao cấp - 2023,2023,Sedan,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,698000000
5700,Honda,Honda City RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,534000000
5701,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,648000000
5702,Ford,Ford Everest Sport 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1148000000
5703,Toyota,Toyota Camry 2.5Q - 2023,2023,Sedan,5,Xăng,2.5,Nhập khẩu,Số tự động,1325000000
5704,Honda,Honda City RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,534000000
5705,Hyundai,Hyundai Tucson 2.0 AT Tiêu chuẩn - 2022,2022,Crossover,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,795000000
5706,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,825000000
5707,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Nhập khẩu,Số tự động,1299000000
5708,Toyota,Toyota Veloz Cross Top 1.5 CVT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,698000000
5709,Hyundai,Hyundai Mighty 75S Thùng bạt - 2023,2023,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,699000000
5710,Honda,Honda City G 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,509000000
5711,Hyundai,Hyundai Porter Thùng KÍn Inox - 2023,2023,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,400000000
5712,Honda,Honda Civic RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,850000000
5713,Mitsubishi,Mitsubishi Pajero Sport 2.4D 4x2 AT - 2022,2022,SUV,7,Dầu,2.4,Nhập khẩu,Số tự động,1080000000
5714,Hyundai,Hyundai Accent 1.4 MT - 2022,2022,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tay,449000000
5715,Toyota,Toyota Corolla Cross 1.8V - 2022,2022,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,746000000
5716,Honda,Honda City RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,534000000
5717,Ford,Ford Everest Wildtrak 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1479000000
5718,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,619000000
5719,Volkswagen,Volkswagen Polo 1.6 AT - 2022,2022,Hatchback,5,Xăng,1.6,Nhập khẩu,Số tự động,695000000
5720,Kia,Kia Sonet Premium 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,594000000
5721,Kia,Kia K5 Premium 2.0 AT - 2022,2022,Sedan,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,949000000
5722,Toyota,Toyota Corolla Cross 1.8HV - 2022,2022,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,955000000
5723,Toyota,Toyota Veloz Cross Top 1.5 CVT - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,678000000
5724,Suzuki,Suzuki Super Carry Van Blind Van - 2022,2022,Van/Minivan,2,Xăng,1.0,Lắp ráp trong nước,Số tay,269000000
5725,Toyota,Toyota Camry 2.0Q - 2022,2022,Sedan,5,Xăng,2.0,Nhập khẩu,Số tự động,1185000000
5726,Toyota,Toyota Innova G 2.0 AT - 2023,2023,Crossover,8,Xăng,2.0,Lắp ráp trong nước,Số tự động,840000000
5727,Toyota,Toyota Innova E 2.0 MT - 2023,2023,Crossover,8,Xăng,2.0,Lắp ráp trong nước,Số tay,715000000
5728,Honda,Honda City G 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,1200000000
5729,Hyundai,Hyundai i10 1.2 AT - 2022,2022,Sedan,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,405000000
5730,Suzuki,Suzuki XL7 1.5 AT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,564000000
5731,Nissan,Nissan Almera VL 1.0 CVT Cao cấp - 2023,2023,Sedan,5,Xăng,1.0,Nhập khẩu,Số tự động,550000000
5732,MG,MG ZS Luxury 1.5 AT 2WD - 2022,2022,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,588000000
5733,Mazda,Mazda 6 Premium 2.0 AT - 2023,2023,Sedan,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,899000000
5734,Mazda,Mazda cx3 Premium - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,666000000
5735,Hyundai,Hyundai Mighty N250SL Chở Gia Súc - 2023,2023,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,645000000
5736,Hyundai,Hyundai Accent 1.4 AT Đặc Biệt - 2023,2023,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tự động,545000000
5737,Honda,Honda Civic RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,850000000
5738,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,619000000
5739,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,932000000
5740,Ford,Ford Everest Titanium Plus 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1445000000
5741,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,650000000
5742,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,954000000
5743,Mitsubishi,Mitsubishi Outlander 2.0 CVT - 2023,2023,SUV,7,Xăng,2.0,Lắp ráp trong nước,Số tự động,760000000
5744,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Nhập khẩu,Số tự động,1300000000
5745,BMW,BMW 3 Series 320i Sport Line - 2023,2023,Sedan,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,1499000000
5746,Toyota,Toyota Vios E 1.5 MT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tay,450000000
5747,MG,MG ZS Standard 1.5 AT 2WD - 2022,2022,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,500000000
5748,Mazda,Mazda cx3 Luxury 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,629000000
5749,Hyundai,Hyundai Stargazer Cao cấp 1.5 AT - 2023,2023,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,585000000
5750,Hyundai,Hyundai Stargazer Đặc biệt 1.5 AT - 2023,2023,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,538000000
5751,Hyundai,Hyundai Stargazer Tiêu chuẩn 1.5 AT - 2023,2023,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,493000000
5752,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,658000000
5753,Subaru,Subaru Forester 2.0i-L - 2022,2022,SUV,5,Xăng,2.0,Nhập khẩu,Số tự động,869000000
5754,Toyota,Toyota Veloz Cross 1.5 CVT - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,605000000
5755,Nissan,Nissan Almera VL 1.0 CVT Cao cấp - 2022,2022,Sedan,5,Xăng,1.0,Nhập khẩu,Số tự động,528000000
5756,Mercedes,Mercedes Benz C class C200 Avantgarde - 2022,2022,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,1450000000
5757,Mazda,Mazda CX8 Luxury - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,999000000
5758,Mazda,Mazda CX5 Luxury 2.0 AT - 2023,2023,SUV,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,799000000
5759,Kia,Kia Carnival Luxury 2.2D - 2023,2023,Van/Minivan,8,Dầu,2.2,Lắp ráp trong nước,Số tự động,1289000000
5760,Mazda,Mazda 2 Luxury - 2022,2022,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,504000000
5761,Nissan,Nissan Almera VL 1.0 CVT Cao cấp - 2023,2023,Sedan,5,Xăng,1.0,Nhập khẩu,Số tự động,530000000
5762,Hyundai,Hyundai i10 1.2 AT - 2023,2023,Hatchback,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,410000000
5763,Mazda,Mazda CX 30 Premium 2.0 AT - 2023,2023,Crossover,5,Xăng,2.0,Nhập khẩu,Số tự động,777000000
5764,Mazda,Mazda CX5 Premium 2.0 AT - 2023,2023,SUV,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,819000000
5765,Toyota,Toyota Veloz Cross 1.5 CVT - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,658000000
5766,Toyota,Toyota Corolla Cross 1.8G - 2023,2023,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,755000000
5767,Toyota,Toyota Corolla Cross 1.8HV - 2023,2023,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,955000000
5768,MG,MG 5 Luxury 1.5 AT - 2022,2022,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,523000000
5769,Hyundai,Hyundai SantaFe Tiêu chuẩn 2.5L - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1015000000
5770,Hyundai,Hyundai Stargazer Đặc biệt 1.5 AT - 2022,2022,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,565000000
5771,Suzuki,Suzuki XL7 1.5 AT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,564000000
5772,Toyota,Toyota Hilux 2.4L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.4,Nhập khẩu,Số tự động,852000000
5773,Toyota,Toyota Camry 2.5Q - 2023,2023,Sedan,5,Xăng,2.5,Nhập khẩu,Số tự động,1370000000
5774,Ford,Ford Everest Sport 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1178000000
5775,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Nhập khẩu,Số tự động,1299000000
5776,Ford,Ford Everest Titanium Plus 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1468000000
5777,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,849000000
5778,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Nhập khẩu,Số tự động,1299000000
5779,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,810000000
5780,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,901000000
5781,Ford,Ford Ranger Sport AT 4x4 - 2023,2023,Bán tải / Pickup,5,Dầu,0.0,Nhập khẩu,Số tự động,864000000
5782,Ford,Ford Everest Titanium Plus 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1459000000
5783,Mazda,Mazda CX8 Luxury - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,999000000
5784,Ford,Ford Territory Trend 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,767000000
5785,Ford,Ford Territory Trend 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,766000000
5786,Subaru,Subaru Forester 2.0i-L EyeSight - 2023,2023,SUV,5,Xăng,2.0,Nhập khẩu,Số tự động,1033000000
5787,Toyota,Toyota Raize G 1.0 CVT - 2023,2023,SUV,5,Xăng,1.0,Nhập khẩu,Số tự động,550000000
5788,Mitsubishi,Mitsubishi Xpander Cross 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,700000000
5789,Ford,Ford Territory Trend 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,772000000
5790,Honda,Honda HRV G - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,699000000
5791,Hyundai,Hyundai Porter H150 Chở Gia Cầm - 2023,2023,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,485000000
5792,Peugeot,Peugeot 2008 GT Line 1.2 AT - 2023,2023,Crossover,5,Xăng,1.2,Lắp ráp trong nước,Số tự động,799000000
5793,Subaru,Subaru Forester 2.0i-S EyeSight - 2023,2023,SUV,5,Xăng,2.0,Nhập khẩu,Số tự động,1127000000
5794,Ford,Ford Transit Limousine - 2023,2023,Van/Minivan,10,Dầu,2.2,Lắp ráp trong nước,Số tay,1190000000
5795,Ford,Ford Everest Titanium 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1299000000
5796,Ford,Ford Everest Titanium 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1299000000
5797,Ford,Ford Ranger XLT 2.0L 4x4 AT - 2022,2022,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,830000000
5798,Honda,Honda HRV G - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,694000000
5799,Ford,Ford Territory Titanium 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,900000000
5800,Toyota,Toyota Veloz Cross Top 1.5 CVT - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,640000000
5801,Toyota,Toyota Vios G 1.5 CVT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,562000000
5802,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,903000000
5803,Toyota,Toyota Corolla Cross 1.8V - 2022,2022,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,846000000
5804,Ford,Ford Everest Ambiente 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1069000000
5805,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,909000000
5806,Ford,Ford Everest Sport 2.0L 4x2 AT - 2022,2022,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1166000000
5807,Ford,Ford Territory Titanium 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,860000000
5808,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,930000000
5809,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,630000000
5810,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,688000000
5811,Mitsubishi,Mitsubishi Attrage 1.2 CVT - 2023,2023,Sedan,5,Xăng,1.2,Nhập khẩu,Số tự động,465000000
5812,Hyundai,Hyundai Creta Đặc biệt 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,648000000
5813,Hyundai,Hyundai Accent 1.4 AT Đặc Biệt - 2023,2023,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tự động,502000000
5814,Ford,Ford Everest Wildtrak 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1499000000
5815,Mitsubishi,Mitsubishi Outlander 2.0 CVT - 2023,2023,SUV,7,Xăng,2.0,Lắp ráp trong nước,Số tự động,750000000
5816,Honda,Honda City L 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,504000000
5817,Honda,Honda City RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,536000000
5818,Hyundai,Hyundai Creta Cao cấp 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,685000000
5819,Mazda,Mazda CX 30 Luxury 2.0 AT - 2023,2023,Crossover,5,Xăng,2.0,Nhập khẩu,Số tự động,849000000
5820,Honda,Honda HRV G - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,694000000
5821,Honda,Honda Accord 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,1319000000
5822,Mitsubishi,Mitsubishi Pajero Sport 2.4D 4x2 AT - 2022,2022,SUV,7,Dầu,2.4,Nhập khẩu,Số tự động,1100000000
5823,Toyota,Toyota Raize G 1.0 CVT - 2023,2023,SUV,5,Xăng,1.0,Nhập khẩu,Số tự động,555000000
5824,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,839000000
5825,Honda,Honda City L 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,509000000
5826,Kia,Kia Carnival Luxury 2.2D - 2022,2022,Van/Minivan,8,Dầu,2.2,Lắp ráp trong nước,Số tự động,1289000000
